game_id,pid,player,pos,team,min,fgm_a,tpm_a,ftm_a,oreb,dreb,reb,ast,stl,blk,tos,pfs,plus_minus,pts
400277729,3970,DeMarre Carroll,SF,Utah Jazz,16,1-5,0-1,3-4,1,1,2,2,0,1,0,1,11,5
400277729,4295,Jeremy Evans,SF,Utah Jazz,2,0-0,0-0,1-2,0,1,1,0,1,0,0,0,-1,1
400277729,6447,Enes Kanter,C,Utah Jazz,14,3-5,0-0,0-2,1,6,7,0,1,1,4,3,2,6
400277729,1024,Jamaal Tinsley,PG,Utah Jazz,18,1-4,0-1,0-0,0,1,1,4,1,1,1,3,0,2
400277729,6429,Alec Burks,PG,Utah Jazz,2,0-0,0-0,0-2,0,0,0,1,0,0,0,0,-1,0
400277729,6613,Kevin Murphy,SG,Utah Jazz,2,1-2,0-0,0-0,0,0,0,0,0,0,1,1,-1,2
400277729,3003,Randy Foye,SG,Utah Jazz,22,4-9,2-4,3-3,0,3,3,3,0,0,1,2,19,13
400277730,2772,David Lee,PF,Golden State Warriors,39,2-16,0-0,2-2,3,6,9,3,0,1,1,4,3,6
400277730,6578,Harrison Barnes,SF,Golden State Warriors,14,2-5,0-0,2-2,2,1,3,1,0,0,0,1,-2,6
400277730,2747,Andrew Bogut,C,Golden State Warriors,18,4-6,0-0,0-1,1,5,6,1,0,1,0,1,-7,8
400277730,3975,Stephen Curry,PG,Golden State Warriors,30,2-14,0-6,1-3,3,4,7,3,2,0,4,3,-2,5
400277730,6475,Klay Thompson,SG,Golden State Warriors,34,6-16,4-7,0-0,2,6,8,1,0,0,4,2,-10,16
400277730,3217,Carl Landry,PF,Golden State Warriors,23,7-9,0-0,3-4,5,1,6,1,1,0,2,0,13,17
400277730,6589,Draymond Green,SF,Golden State Warriors,1,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-3,0
400277730,1006,Richard Jefferson,SF,Golden State Warriors,13,0-2,0-1,2-2,0,0,0,0,2,1,0,0,7,2
400277730,6587,Festus Ezeli,C,Golden State Warriors,14,1-2,0-0,1-2,1,4,5,0,3,0,0,1,0,3
400277730,2768,Jarrett Jack,PG,Golden State Warriors,30,3-7,1-1,3-4,0,3,3,7,1,0,4,2,8,10
400277730,3457,Brandon Rush,SG,Golden State Warriors,24,6-9,0-2,2-3,0,1,1,2,0,0,3,5,3,14
400277730,2427,Andris Biedrins,C,Golden State Warriors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277730,6444,Charles Jenkins,PG,Golden State Warriors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277730,1781,Luis Scola,PF,Phoenix Suns,32,7-13,1-2,0-0,2,9,11,1,3,3,0,3,0,15
400277730,3201,Jared Dudley,SF,Phoenix Suns,35,4-11,1-6,2-4,1,5,6,3,1,0,4,1,13,11
400277730,3418,Michael Beasley,SF,Phoenix Suns,22,2-9,1-2,3-4,1,3,4,1,0,1,2,0,-6,8
400277730,2758,Marcin Gortat,C,Phoenix Suns,34,5-10,0-0,0-0,3,6,9,1,0,5,3,4,9,10
400277730,3423,Goran Dragic,SG,Phoenix Suns,37,4-12,1-5,8-10,1,5,6,8,3,1,3,3,6,17
400277730,6461,Markieff Morris,PF,Phoenix Suns,16,2-5,0-2,0-0,0,3,3,1,1,0,1,3,-2,4
400277730,3033,P.J. Tucker,SF,Phoenix Suns,23,5-9,0-0,0-0,2,0,2,0,1,1,1,2,5,10
400277730,615,Jermaine O'Neal,C,Phoenix Suns,14,0-0,0-0,0-0,1,1,2,0,0,1,1,1,-12,0
400277730,2992,Shannon Brown,PG,Phoenix Suns,16,2-8,0-2,4-4,0,0,0,1,1,0,3,2,-15,8
400277730,2417,Sebastian Telfair,PG,Phoenix Suns,11,1-3,0-2,0-0,0,1,1,0,0,0,0,4,-8,2
400277730,6502,Luke Zeller,PF,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277730,6607,Kendall Marshall,PG,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277730,4247,Wesley Johnson,SG,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277731,1017,Zach Randolph,PF,Memphis Grizzlies,40,5-15,0-0,5-9,7,9,16,3,1,1,4,3,-25,15
400277731,3005,Rudy Gay,SF,Memphis Grizzlies,38,11-21,0-1,3-4,3,4,7,3,2,1,3,2,1,25
400277731,3206,Marc Gasol,C,Memphis Grizzlies,39,8-13,0-0,4-4,3,4,7,5,1,1,2,3,0,20
400277731,3195,Mike Conley,PG,Memphis Grizzlies,34,2-10,1-4,2-2,1,2,3,5,3,0,6,3,-4,7
400277731,2367,Tony Allen,SG,Memphis Grizzlies,29,2-6,0-1,4-4,1,4,5,1,3,0,1,3,-11,8
400277731,3460,Marreese Speights,PF,Memphis Grizzlies,17,2-4,0-0,3-3,0,2,2,0,1,0,0,4,7,7
400277731,4253,Quincy Pondexter,SF,Memphis Grizzlies,12,0-4,0-3,0-0,1,0,1,3,2,0,1,2,-10,0
400277731,3417,Jerryd Bayless,PG,Memphis Grizzlies,15,1-8,1-3,3-4,0,1,1,4,1,1,1,3,-6,6
400277731,3981,Wayne Ellington,SG,Memphis Grizzlies,16,2-5,0-2,0-0,1,1,2,0,0,0,0,2,3,4
400277731,3478,Hamed Haddadi,C,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277731,6467,Josh Selby,PG,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277731,6630,Tony Wroten,SG,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277731,3989,Blake Griffin,PF,Los Angeles Clippers,32,4-10,0-0,3-5,2,5,7,2,0,1,4,4,4,11
400277731,1705,Caron Butler,SF,Los Angeles Clippers,34,5-12,0-2,0-0,0,2,2,1,1,0,1,3,-7,10
400277731,3442,DeAndre Jordan,C,Los Angeles Clippers,23,6-8,0-0,0-0,3,4,7,1,2,1,9,4,7,12
400277731,2779,Chris Paul,PG,Los Angeles Clippers,34,4-10,0-2,4-6,0,4,4,12,4,0,2,2,-1,12
400277731,2004,Willie Green,SG,Los Angeles Clippers,29,2-7,2-2,1-2,0,4,4,1,0,1,0,2,21,7
400277731,617,Lamar Odom,PF,Los Angeles Clippers,17,1-2,0-1,0-0,0,6,6,2,2,4,3,2,7,2
400277731,2789,Ronny Turiaf,C,Los Angeles Clippers,16,0-1,0-0,3-4,0,0,0,1,2,1,0,3,10,3
400277731,3008,Ryan Hollins,C,Los Angeles Clippers,8,1-2,0-0,0-0,1,2,3,0,0,1,1,5,-10,2
400277731,4238,Eric Bledsoe,PG,Los Angeles Clippers,17,5-8,0-1,3-4,1,3,4,4,0,0,1,1,9,13
400277731,165,Jamal Crawford,SG,Los Angeles Clippers,30,10-14,3-7,6-8,1,1,2,1,1,0,1,1,5,29
400277731,1765,Matt Barnes,SF,Los Angeles Clippers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277732,2384,Dwight Howard,PF,Los Angeles Lakers,41,9-15,0-0,15-19,6,8,14,5,1,1,3,5,-2,33
400277732,25,Metta World Peace,SF,Los Angeles Lakers,33,4-5,2-3,0-0,0,3,3,2,1,1,6,6,10,10
400277732,996,Pau Gasol,C,Los Angeles Lakers,40,7-14,0-0,2-2,3,6,9,2,1,0,2,3,6,16
400277732,592,Steve Nash,PG,Los Angeles Lakers,16,1-3,0-1,0-0,0,4,4,4,1,0,2,1,0,2
400277732,110,Kobe Bryant,SG,Los Angeles Lakers,38,10-20,4-9,6-7,2,4,6,3,0,0,7,5,9,30
400277732,385,Antawn Jamison,PF,Los Angeles Lakers,13,0-2,0-2,2-2,0,1,1,0,0,0,0,0,-21,2
400277732,4256,Devin Ebanks,SF,Los Angeles Lakers,12,1-3,0-1,0-0,1,0,1,1,0,0,2,3,-5,2
400277732,3994,Jordan Hill,C,Los Angeles Lakers,8,0-4,0-0,1-2,2,2,4,0,0,0,2,3,-20,1
400277732,6620,Robert Sacre,C,Los Angeles Lakers,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-4,0
400277732,1994,Steve Blake,PG,Los Angeles Lakers,28,3-4,1-1,0-0,1,2,3,3,2,0,0,0,3,7
400277732,2377,Chris Duhon,PG,Los Angeles Lakers,4,0-0,0-0,0-0,0,0,0,1,0,0,0,1,-13,0
400277732,4003,Jodie Meeks,SG,Los Angeles Lakers,5,1-2,1-1,0-0,0,0,0,0,0,0,0,1,-13,3
400277732,6463,Darius Morris,PG,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277732,2983,LaMarcus Aldridge,PF,Portland Trail Blazers,39,9-20,0-0,1-1,0,3,3,0,0,2,1,2,2,19
400277732,3437,J.J. Hickson,PF,Portland Trail Blazers,25,5-10,0-0,3-3,5,5,10,1,1,2,3,4,-7,13
400277732,3416,Nicolas Batum,SF,Portland Trail Blazers,40,9-16,3-9,5-7,4,2,6,1,3,1,1,2,0,26
400277732,6606,Damian Lillard,PG,Portland Trail Blazers,35,7-17,1-4,8-8,0,3,3,11,1,0,6,2,16,23
400277732,4032,Wesley Matthews,SG,Portland Trail Blazers,37,7-11,4-6,4-6,0,2,2,2,4,0,0,5,5,22
400277732,1717,Jared Jeffries,PF,Portland Trail Blazers,9,0-1,0-0,0-0,0,2,2,0,0,0,0,2,8,0
400277732,6605,Meyers Leonard,C,Portland Trail Blazers,23,1-2,0-0,2-2,0,3,3,1,0,0,0,3,17,4
400277732,6471,Nolan Smith,PG,Portland Trail Blazers,14,1-2,0-0,0-0,0,0,0,2,0,0,1,0,-4,2
400277732,2172,Sasha Pavlovic,SG,Portland Trail Blazers,18,3-4,1-1,0-1,1,0,1,1,1,0,0,0,13,7
400277732,3972,Victor Claver,PF,Portland Trail Blazers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277732,4250,Luke Babbitt,SF,Portland Trail Blazers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277732,3004,Joel Freeland,C,Portland Trail Blazers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277732,6579,Will Barton,SG,Portland Trail Blazers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,3439,Serge Ibaka,PF,Oklahoma City Thunder,31,2-7,0-1,0-0,1,8,9,0,0,2,1,5,-8,4
400277734,3202,Kevin Durant,SF,Oklahoma City Thunder,41,9-18,1-2,4-5,2,12,14,5,2,0,4,1,2,23
400277734,2018,Kendrick Perkins,C,Oklahoma City Thunder,28,1-2,0-0,0-0,3,3,6,2,0,1,1,4,-6,2
400277734,3468,Russell Westbrook,PG,Oklahoma City Thunder,37,6-21,0-3,6-8,3,5,8,5,0,0,6,3,2,18
400277734,3028,Thabo Sefolosha,SG,Oklahoma City Thunder,27,2-7,2-3,2-2,0,3,3,1,0,0,1,1,-4,8
400277734,1978,Nick Collison,PF,Oklahoma City Thunder,20,2-6,0-0,2-2,1,0,1,0,1,1,2,2,4,6
400277734,4016,Hasheem Thabeet,C,Oklahoma City Thunder,12,0-0,0-0,1-2,1,1,2,0,2,1,1,2,-2,1
400277734,4001,Eric Maynor,PG,Oklahoma City Thunder,11,3-6,1-2,0-0,0,3,3,0,0,0,1,0,-4,7
400277734,6443,Reggie Jackson,PG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,2394,Kevin Martin,SG,Oklahoma City Thunder,33,4-10,3-6,4-4,1,1,2,5,1,0,1,2,6,15
400277734,6598,Perry Jones,SF,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,6453,DeAndre Liggins,SG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,6603,Jeremy Lamb,SG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,215,Tim Duncan,PF,San Antonio Spurs,34,8-19,0-0,4-6,0,8,8,1,0,3,0,2,-5,20
400277734,2167,Boris Diaw,PF,San Antonio Spurs,35,4-6,0-2,2-4,1,6,7,4,1,1,3,4,11,10
400277734,6450,Kawhi Leonard,SF,San Antonio Spurs,32,2-8,0-3,2-2,1,3,4,1,5,0,4,4,1,6
400277734,1015,Tony Parker,PG,San Antonio Spurs,35,6-13,1-2,1-2,1,2,3,11,0,0,1,3,-2,14
400277734,3988,Danny Green,SG,San Antonio Spurs,35,5-9,3-6,0-0,0,5,5,2,1,0,0,2,0,13
400277734,1996,Matt Bonner,PF,San Antonio Spurs,8,0-0,0-0,0-0,0,1,1,1,1,0,0,1,0,0
400277734,378,Stephen Jackson,SF,San Antonio Spurs,27,4-10,1-5,2-2,2,4,6,3,1,0,2,1,2,11
400277734,3233,Tiago Splitter,C,San Antonio Spurs,4,1-2,0-0,0-0,0,0,0,0,0,0,0,3,-4,2
400277734,3965,DeJuan Blair,C,San Antonio Spurs,11,1-5,0-0,0-0,1,3,4,1,0,0,1,1,9,2
400277734,4004,Patty Mills,PG,San Antonio Spurs,2,0-1,0-0,0-0,0,0,0,0,0,0,1,0,-2,0
400277734,4300,Gary Neal,SG,San Antonio Spurs,17,4-6,0-1,0-0,0,1,1,3,0,0,1,0,0,8
400277734,6446,Cory Joseph,PG,San Antonio Spurs,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277734,3977,Nando de Colo,PG,San Antonio Spurs,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,2177,David West,PF,Indiana Pacers,34,7-17,0-0,0-2,0,6,6,2,1,0,1,1,-11,14
400277735,4251,Paul George,SF,Indiana Pacers,36,4-11,2-5,2-2,1,6,7,6,1,0,5,3,-4,12
400277735,3436,Roy Hibbert,C,Indiana Pacers,24,3-4,0-0,1-2,6,1,7,1,0,1,2,4,-6,7
400277735,3438,George Hill,PG,Indiana Pacers,34,3-9,1-6,1-1,0,4,4,1,0,0,2,2,-8,8
400277735,2761,Gerald Green,SG,Indiana Pacers,32,3-12,1-6,0-4,1,3,4,0,0,1,2,2,-16,7
400277735,3991,Tyler Hansbrough,PF,Indiana Pacers,17,4-9,0-1,7-8,4,2,6,0,1,2,1,2,9,15
400277735,4020,Sam Young,SF,Indiana Pacers,0,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,1
400277735,2774,Ian Mahinmi,C,Indiana Pacers,22,2-5,0-0,3-4,2,6,8,0,0,1,1,1,6,7
400277735,3415,D.J. Augustin,PG,Indiana Pacers,17,1-7,1-5,0-0,0,4,4,5,0,0,0,1,11,3
400277735,4244,Lance Stephenson,SG,Indiana Pacers,25,6-9,2-3,1-2,0,6,6,4,2,0,3,0,13,15
400277735,6616,Miles Plumlee,C,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,6657,Ben Hansbrough,PG,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,6595,Orlando Johnson,SG,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,6601,Michael Kidd-Gilchrist,SF,Charlotte Bobcats,20,1-7,0-0,0-0,2,5,7,1,0,2,1,0,12,2
400277735,1000,Brendan Haywood,C,Charlotte Bobcats,31,1-3,0-0,2-4,3,6,9,2,0,0,1,5,14,4
400277735,4005,Byron Mullens,C,Charlotte Bobcats,31,3-10,0-6,0-0,2,5,7,2,2,2,0,2,12,6
400277735,6479,Kemba Walker,PG,Charlotte Bobcats,33,10-21,1-1,9-10,3,2,5,3,1,1,1,1,13,30
400277735,3993,Gerald Henderson,SG,Charlotte Bobcats,36,6-14,2-5,4-4,0,1,1,3,5,2,2,4,10,18
400277735,3032,Tyrus Thomas,PF,Charlotte Bobcats,17,1-9,0-0,2-2,0,3,3,1,1,0,1,4,-11,4
400277735,6427,Bismack Biyombo,C,Charlotte Bobcats,17,1-2,0-0,0-0,0,4,4,0,0,2,0,1,-13,2
400277735,3231,Ramon Sessions,PG,Charlotte Bobcats,21,3-8,1-1,4-4,0,2,2,4,1,0,2,3,-12,11
400277735,4229,Reggie Williams,SG,Charlotte Bobcats,12,1-3,1-2,0-0,0,1,1,0,0,0,1,1,-9,3
400277735,2381,Ben Gordon,SG,Charlotte Bobcats,22,4-8,2-4,0-0,0,2,2,2,0,0,1,1,-11,10
400277735,6544,Cory Higgins,PG,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,6156,Jeff Taylor,SG,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277735,2211,Matt Carroll,SG,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277736,6433,Kenneth Faried,PF,Denver Nuggets,20,1-3,0-0,0-0,2,3,5,0,0,1,0,0,-14,2
400277736,3428,Danilo Gallinari,SF,Denver Nuggets,35,5-14,2-9,11-14,2,6,8,4,1,1,1,2,-3,23
400277736,2386,Andre Iguodala,SF,Denver Nuggets,36,3-10,1-2,2-2,1,7,8,5,1,1,3,2,-10,9
400277736,3444,Kosta Koufos,C,Denver Nuggets,27,3-6,0-0,1-3,3,3,6,1,1,1,1,4,8,7
400277736,4000,Ty Lawson,PG,Denver Nuggets,38,6-15,0-3,0-0,1,1,2,7,0,0,3,2,-13,12
400277736,3191,Corey Brewer,SF,Denver Nuggets,24,3-9,2-6,0-0,0,4,4,0,1,0,1,2,-11,8
400277736,3194,Wilson Chandler,SF,Denver Nuggets,19,3-10,1-3,2-4,2,4,6,0,0,0,2,2,-4,9
400277736,6436,Jordan Hamilton,SF,Denver Nuggets,3,1-2,0-0,2-4,1,0,1,0,1,0,0,0,4,4
400277736,3452,JaVale McGee,C,Denver Nuggets,11,2-5,0-0,0-0,1,1,2,1,0,1,2,2,-9,4
400277736,557,Andre Miller,PG,Denver Nuggets,21,5-8,1-1,0-0,2,1,3,4,0,0,1,1,-10,11
400277736,6588,Evan Fournier,SG,Denver Nuggets,7,0-2,0-2,0-0,0,0,0,0,0,0,0,0,-3,0
400277736,6611,Quincy Miller,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277736,3455,Anthony Randolph,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277736,3200,Glen Davis,PF,Orlando Magic,34,13-25,0-0,3-5,4,6,10,0,0,2,1,3,17,29
400277736,862,Hedo Turkoglu,SF,Orlando Magic,17,3-4,0-1,0-0,1,1,2,1,2,0,0,3,-2,6
400277736,6478,Nikola Vucevic,C,Orlando Magic,16,3-6,0-0,0-0,1,3,4,0,1,2,1,4,-5,6
400277736,2439,Jameer Nelson,PG,Orlando Magic,35,2-9,1-4,4-4,0,4,4,7,1,0,2,2,2,9
400277736,3187,Arron Afflalo,SG,Orlando Magic,32,3-13,0-3,1-2,0,6,6,2,1,1,1,1,2,7
400277736,6614,Andrew Nicholson,PF,Orlando Magic,11,1-3,0-0,0-0,2,0,2,1,0,1,1,3,-1,2
400277736,6615,Kyle O'Quinn,PF,Orlando Magic,3,0-1,0-0,0-0,0,1,1,0,0,0,1,1,-4,0
400277736,3220,Josh McRoberts,PF,Orlando Magic,27,4-4,0-0,1-2,1,6,7,3,2,1,3,4,25,9
400277736,4305,Ish Smith,PG,Orlando Magic,5,0-0,0-0,0-0,0,1,1,1,0,0,0,0,3,0
400277736,6460,E'Twaun Moore,PG,Orlando Magic,25,6-10,1-3,0-0,2,3,5,3,0,1,1,2,18,13
400277736,3024,J.J. Redick,SG,Orlando Magic,35,7-11,3-4,4-5,0,4,4,6,1,0,0,1,10,21
400277736,6546,Gustavo Ayon,PF,Orlando Magic,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277736,6591,Maurice Harkless,SF,Orlando Magic,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277737,2767,Ersan Ilyasova,PF,Milwaukee Bucks,25,3-7,1-1,0-0,4,7,11,1,1,0,2,4,10,7
400277737,6440,Tobias Harris,SF,Milwaukee Bucks,33,8-11,2-2,0-0,0,6,6,2,0,1,3,1,9,18
400277737,991,Samuel Dalembert,C,Milwaukee Bucks,15,1-1,0-0,0-0,1,2,3,1,0,0,1,1,6,2
400277737,3997,Brandon Jennings,PG,Milwaukee Bucks,29,9-17,1-3,2-3,0,2,2,13,6,0,2,2,12,21
400277737,2751,Monta Ellis,SG,Milwaukee Bucks,37,6-20,2-6,0-0,1,2,3,4,0,0,2,1,12,14
400277737,4261,Ekpe Udoh,PF,Milwaukee Bucks,23,3-5,0-0,4-4,2,1,3,1,2,2,1,1,7,10
400277737,1708,Mike Dunleavy,SF,Milwaukee Bucks,23,2-5,1-1,2-2,1,5,6,2,2,0,2,0,10,7
400277737,4265,Larry Sanders,C,Milwaukee Bucks,22,5-7,0-0,0-0,2,5,7,0,0,2,1,5,0,10
400277737,2448,Beno Udrih,PG,Milwaukee Bucks,21,3-6,1-3,3-3,0,5,5,2,0,0,3,1,2,10
400277737,6604,Doron Lamb,SG,Milwaukee Bucks,3,0-2,0-0,0-0,0,0,0,0,0,0,0,0,-9,0
400277737,2200,Marquis Daniels,SG,Milwaukee Bucks,10,0-5,0-2,0-0,0,0,0,0,1,0,1,1,-4,0
400277737,1711,Drew Gooden,PF,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277737,682,Joel Przybilla,C,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277737,261,Kevin Garnett,PF,Boston Celtics,26,6-14,0-0,3-5,1,3,4,0,1,2,1,1,-4,15
400277737,2745,Brandon Bass,PF,Boston Celtics,27,3-6,0-1,4-4,1,5,6,3,1,0,1,0,-13,10
400277737,662,Paul Pierce,SF,Boston Celtics,28,3-11,1-3,4-4,0,6,6,2,0,0,4,3,-9,11
400277737,3026,Rajon Rondo,PG,Boston Celtics,41,6-12,0-1,2-4,0,4,4,11,3,0,2,3,-14,14
400277737,3445,Courtney Lee,SG,Boston Celtics,33,3-7,1-3,0-0,1,1,2,1,1,0,3,2,-14,7
400277737,6624,Jared Sullinger,PF,Boston Celtics,18,2-5,0-0,2-2,3,4,7,0,1,1,0,4,-4,6
400277737,1731,Chris Wilcox,PF,Boston Celtics,3,0-0,0-0,2-2,0,1,1,1,0,0,0,0,9,2
400277737,6599,Kris Joseph,SF,Boston Celtics,3,0-0,0-0,0-0,0,1,1,1,0,0,1,0,9,0
400277737,2171,Darko Milicic,C,Boston Celtics,5,0-1,0-0,0-0,0,1,1,0,0,0,2,1,-3,0
400277737,3209,Jeff Green,SG,Boston Celtics,27,5-9,1-4,0-0,0,1,1,0,2,1,1,0,-16,11
400277737,841,Jason Terry,SG,Boston Celtics,25,4-6,2-2,0-0,0,2,2,2,0,0,3,4,1,10
400277737,2166,Leandro Barbosa,SG,Boston Celtics,7,1-3,0-0,0-0,0,1,1,1,0,0,0,0,3,2
400277737,987,Jason Collins,C,Boston Celtics,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,4264,Patrick Patterson,PF,Houston Rockets,29,4-11,1-4,0-0,3,4,7,2,2,1,3,0,13,9
400277738,6466,Chandler Parsons,SF,Houston Rockets,31,2-9,1-6,1-2,2,3,5,6,3,0,3,2,1,6
400277738,3414,Omer Asik,C,Houston Rockets,35,0-7,0-0,0-0,9,10,19,1,1,1,3,2,15,0
400277738,4299,Jeremy Lin,PG,Houston Rockets,40,6-16,2-3,7-8,5,5,10,7,0,0,3,2,9,21
400277738,3992,James Harden,SG,Houston Rockets,40,14-19,2-4,15-17,1,6,7,2,0,0,5,3,17,45
400277738,6462,Marcus Morris,PF,Houston Rockets,19,8-14,1-6,0-0,2,3,5,0,0,0,1,2,-6,17
400277738,4267,Cole Aldrich,C,Houston Rockets,13,2-3,0-0,0-0,1,0,1,0,0,0,0,3,-6,4
400277738,3979,Toney Douglas,PG,Houston Rockets,8,0-3,0-2,0-0,0,2,2,2,0,0,1,3,-2,0
400277738,1999,Carlos Delfino,SG,Houston Rockets,26,2-8,1-5,2-2,0,2,2,2,2,0,2,1,-6,7
400277738,6597,Terrence Jones,PF,Houston Rockets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,6629,Royce White,PF,Houston Rockets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,6464,Donatas Motiejunas,PF,Houston Rockets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,3196,Daequan Cook,SG,Houston Rockets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,2411,Josh Smith,SF,Atlanta Hawks,42,9-21,0-1,0-0,1,9,10,2,0,3,3,2,-7,18
400277738,3213,Al Horford,C,Atlanta Hawks,37,6-10,0-0,2-2,0,5,5,3,1,0,2,1,-11,14
400277738,2382,Devin Harris,PG,Atlanta Hawks,22,4-10,1-5,0-0,0,2,2,2,2,0,1,0,-5,9
400277738,4015,Jeff Teague,PG,Atlanta Hawks,27,6-10,0-0,2-2,0,1,1,7,2,1,4,4,-10,14
400277738,2011,Kyle Korver,SG,Atlanta Hawks,15,0-3,0-2,0-0,0,2,2,2,2,0,0,5,-6,0
400277738,3276,Anthony Tolliver,PF,Atlanta Hawks,16,0-3,0-3,0-0,0,2,2,0,0,0,0,2,1,0
400277738,2016,Zaza Pachulia,C,Atlanta Hawks,22,4-5,0-0,5-6,5,3,8,1,0,0,0,4,-3,13
400277738,808,DeShawn Stevenson,SG,Atlanta Hawks,29,4-6,4-6,0-0,1,1,2,1,2,0,0,6,2,12
400277738,2799,Louis Williams,SG,Atlanta Hawks,31,7-17,2-5,6-7,0,4,4,5,3,0,3,2,4,22
400277738,6534,Ivan Johnson,PF,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,6622,Mike Scott,PF,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,3474,Anthony Morrow,SG,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277738,6594,John Jenkins,SG,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400277739,1703,Carlos Boozer,PF,Chicago Bulls,27,7-11,0-0,5-7,1,6,7,6,1,0,3,2,18,19
400277739,2429,Luol Deng,SF,Chicago Bulls,31,5-8,1-2,3-3,1,4,5,1,1,2,1,0,27,14
400277739,3224,Joakim Noah,C,Chicago Bulls,32,4-6,0-0,2-2,1,4,5,1,2,0,4,3,30,10
400277739,1981,Kirk Hinrich,SG,Chicago Bulls,17,3-4,0-0,3-4,1,2,3,6,1,1,0,4,21,9
400277739,294,Richard Hamilton,SG,Chicago Bulls,27,8-12,0-2,3-3,0,1,1,2,0,0,2,2,18,19
400277739,3986,Taj Gibson,PF,Chicago Bulls,18,3-7,0-0,2-4,0,6,6,1,0,1,1,2,9,8
400277739,1016,Vladimir Radmanovic,SF,Chicago Bulls,3,1-2,1-2,0-0,0,0,0,0,0,0,0,1,2,3
400277739,568,Nazr Mohammed,C,Chicago Bulls,16,0-1,0-0,1-2,0,3,3,1,0,0,1,2,-1,1
400277739,6626,Marquis Teague,PG,Chicago Bulls,4,0-1,0-0,0-0,0,0,0,3,0,0,0,1,2,0
400277739,2782,Nate Robinson,PG,Chicago Bulls,27,7-9,2-3,0-0,0,5,5,12,1,0,3,3,6,16
400277739,6430,Jimmy Butler,SG,Chicago Bulls,17,3-4,0-0,2-2,1,3,4,1,0,0,1,0,2,8
